node/volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
6101,-0.75044,2.81022,10.507734,18.970917,21.343442,13.490896,-0.811429,-11.857648,-12.0653,-2.326146,9.421638,15.232198,12.399042,2.950448,-9.488319,-20.719193,-25.302228,-18.558279,-1.912978,14.580363,18.43211,6.078807,-12.123938,-20.283762,-11.752095,4.637856,13.667697,8.790785,-2.495954,-7.844708,-3.02982,5.184051,7.987661,4.119018,-0.292499,0.153298,4.401662,7.590331,7.382426,5.698313,4.525808,2.308365,-3.865717,-13.22218,-20.490675,-21.061761,-15.923498,-10.027673,-5.884191,-0.50128,9.971906,23.24549,30.637508,25.273413,10.100713,-3.804498,-7.767838,-3.811977,-1.549226,-6.943129,-15.383641,-16.855471,-7.409184,6.065821,13.246114,11.527906,8.110693,10.599025,17.130695,17.855628,6.500252,-11.257421,-22.652627,-20.89788,-11.841711,-6.833838,-10.139822,-15.203668,-13.420245,-4.554828,3.391416,4.0749,0.193737,-0.30557,5.88043,13.492431,15.00853,8.993447,0.591903,-5.365851,-9.235946,-13.502337,-16.688834,-13.1211,0.354035,18.891454,32.544189,34.71759,27.037281,16.166729,7.278466,1.294269,-2.986124,-6.341778,-9.124476,-11.896275,-14.366965,-14.398856,-10.222152,-4.273079,-2.816236,-9.397449,-18.884278,-20.625751,-9.493165,7.048728,15.126493,8.507232,-4.816828,-11.282261,-6.214457,2.093377,2.901431,-4.370008,-9.835183,-4.757822,8.844366,21.190257,25.634749,24.235977,22.355774,20.175362,12.069615,-5.365212,-26.336405,-38.423389,-32.633874,-11.313704,13.037382,26.469392,22.735245,6.784682,-9.06832,-13.691889,-4.981066,8.69894,15.320447,9.331557,-3.650245,-12.17651,-9.510044,0.605884,8.016313,5.350577,-6.468869,-20.075808,-27.192758,-22.838801,-7.231156,13.361228,27.863972,26.17848,7.474354,-16.774723,-30.525271,-26.376254,-11.385114,1.110147,5.30189,7.320802,15.58228,28.619208,35.02155,26.00127,6.171146,-10.048147
6102,-3.625042,2.523468,9.364328,12.853312,11.431935,6.652768,1.076651,-3.677789,-6.700117,-6.741045,-2.947599,2.88217,5.952763,2.160041,-7.081532,-14.454413,-12.614496,-1.347117,11.222317,15.206288,7.461981,-5.836284,-14.702824,-13.574198,-4.985105,3.742824,6.942795,4.45423,0.482577,-0.437568,3.31923,9.951338,15.778217,17.253228,12.58889,2.901578,-7.563336,-13.146776,-10.530651,-2.175679,4.256092,1.67492,-9.566558,-20.537744,-21.010204,-9.382164,4.687808,8.891511,0.582554,-9.807427,-8.774915,6.253317,23.394909,27.511691,14.991098,-3.090904,-12.532447,-9.928221,-4.442888,-6.327044,-15.216787,-20.794861,-14.354605,1.899447,17.640721,25.211426,25.866767,25.109034,23.834657,16.670429,-0.127216,-20.794075,-32.556869,-27.210801,-9.616791,6.460115,11.199088,6.82688,2.864256,4.580423,7.788359,5.228112,-3.748831,-11.935097,-12.756117,-8.037135,-5.639337,-10.039069,-17.513043,-21.606309,-21.370897,-21.201058,-22.151681,-16.750146,3.642183,35.759278,61.989656,64.681407,43.658107,17.555233,6.02455,10.927453,16.249178,6.310805,-17.521462,-38.706265,-42.388871,-28.7682,-10.611089,-0.319714,-0.741584,-6.461263,-10.499364,-8.848355,-1.356075,8.490107,14.654328,12.411668,3.217161,-5.375898,-6.95018,-3.489165,-3.227025,-10.011611,-16.683142,-11.972195,5.772067,24.584371,30.837338,23.838923,15.317766,13.817192,13.167629,0.389605,-25.343812,-46.178084,-41.86524,-12.195063,19.951914,29.690883,13.349981,-10.208596,-19.791894,-10.954712,4.495082,13.814211,14.505849,11.443408,7.988137,3.623367,-1.175725,-2.50669,1.920432,7.332691,5.327099,-5.903713,-16.886437,-15.155521,1.163116,19.416672,23.374573,8.349365,-14.660028,-29.43703,-28.72416,-18.640137,-10.537388,-9.47104,-10.334395,-4.332331,11.17397,28.823389,36.87225,29.226442,10.953723,-5.713399
6201,-2.266566,3.23751,14.665884,25.820933,26.339857,10.887353,-13.176287,-29.183274,-25.094122,-5.195023,13.15957,15.689735,3.938073,-8.552431,-11.67498,-8.157937,-7.062258,-10.705704,-11.803661,-4.21941,6.935969,9.790222,0.354102,-10.746505,-8.92736,7.77448,25.45257,28.557654,15.739725,0.150187,-4.853362,1.850565,10.723461,12.603953,6.083076,-4.403216,-14.002574,-19.540377,-18.912817,-12.048181,-2.949609,1.947117,-0.348005,-5.930875,-8.40466,-6.649444,-5.972734,-10.328108,-15.321479,-11.987086,2.002553,17.488501,22.557384,15.532115,6.866208,7.23364,15.470611,20.253391,13.267018,-1.415403,-11.890076,-10.847415,-1.895477,5.810171,7.055991,3.872591,1.04525,0.505408,0.408385,-1.783733,-6.428896,-11.400786,-13.762076,-12.039232,-7.842247,-5.218619,-7.091571,-11.494565,-12.308591,-5.386242,5.940603,13.086655,11.138656,4.701397,3.094988,9.535111,16.815801,15.086125,3.02518,-10.585233,-16.528161,-14.380602,-10.696911,-9.442201,-7.202117,1.050074,13.575536,22.049334,20.454089,11.853381,4.911225,4.499201,7.323674,6.832644,0.86528,-6.492172,-9.733229,-7.348861,-2.740283,-1.043959,-5.144203,-13.183153,-18.840034,-15.412646,-2.283288,11.933518,15.018756,2.737209,-15.042787,-22.149433,-11.801352,6.135309,15.077108,8.809698,-2.809147,-5.502316,3.970591,15.709231,18.850944,12.766587,4.930684,0.262444,-3.74046,-10.826502,-18.324136,-18.886634,-9.574726,3.590711,11.575799,11.421457,7.692271,5.686592,5.737475,5.137276,3.52992,3.639052,6.558098,8.779014,5.791795,-2.051556,-9.111549,-10.36145,-6.620644,-3.250121,-4.453406,-9.719619,-15.12999,-16.587378,-11.800345,-1.359787,10.180728,15.313565,8.884036,-5.692339,-16.892191,-14.591791,-0.210533,13.893975,16.478689,8.463925,0.894676,2.27535,9.70104,13.376413,8.370082,-0.336264
6202,11.058114,16.681931,15.216477,6.65032,-5.037527,-16.275137,-26.071708,-33.620317,-35.569294,-28.090294,-12.233967,4.505066,13.837071,13.846991,9.291387,4.805258,-0.10651,-7.66129,-14.862869,-13.678586,-0.230247,18.022393,27.818921,23.940334,15.247126,14.496711,22.916149,28.012143,18.245552,-2.116266,-15.796959,-10.640394,7.064989,18.745392,11.968579,-8.687126,-28.080541,-34.959648,-29.218974,-17.943979,-8.267969,-4.367243,-7.476225,-15.094173,-20.772587,-18.392499,-8.67353,0.342218,1.836687,-1.21831,1.128769,13.340436,27.257902,30.461759,21.183678,11.183699,11.717643,19.199571,19.073614,4.501445,-12.952426,-15.243301,0.485834,16.695331,14.482957,-4.510361,-19.317079,-13.461992,5.855355,15.563005,2.765265,-20.683381,-31.433034,-20.290296,-1.341334,4.91087,-5.393025,-15.960368,-9.432183,12.727763,31.161517,28.639507,7.406352,-13.830517,-18.900051,-8.968372,1.059897,-0.996632,-13.091693,-23.297381,-23.481605,-16.714605,-11.052664,-8.180474,-1.092634,15.889055,36.72446,46.655057,37.447425,18.351147,8.781115,18.254075,34.590451,34.500211,7.275325,-32.544891,-57.176936,-50.694576,-22.5083,3.044946,9.236239,-0.526261,-10.0168,-7.307197,5.38406,16.083233,14.729659,1.005737,-16.55878,-27.386128,-25.956606,-14.992355,-3.028223,2.214397,-0.104197,-3.755741,-1.76941,6.677118,15.825962,19.625659,17.543496,13.532892,10.243671,6.325939,0.333836,-4.413301,-1.714131,9.598372,21.180921,21.220983,6.215824,-13.95056,-24.006026,-17.085335,-0.758019,10.417434,8.153422,-3.143244,-11.882286,-10.430545,-1.45467,5.313273,1.954781,-10.981438,-24.996902,-30.162317,-22.210841,-5.047141,12.516522,22.64202,22.48984,14.317944,3.023968,-6.373161,-10.344022,-8.019703,-1.761135,4.145432,6.774445,7.120524,8.769499,13.354416,17.697287,16.486643,8.174757,-2.503708
6211,-0.673891,11.548941,26.829802,32.897844,21.295927,-3.852694,-27.816032,-36.799431,-28.32309,-11.190162,3.502447,10.715377,12.125598,11.090999,8.848808,5.232993,0.929114,-2.669164,-5.454114,-8.819512,-13.071735,-15.499178,-12.435627,-3.592261,6.547852,12.49893,12.807724,10.758056,10.141184,11.153826,10.971455,7.685998,2.463268,-2.440483,-6.61699,-11.140775,-15.374836,-15.697938,-8.900035,3.110603,13.177925,14.584617,7.095242,-2.969278,-8.765043,-8.85248,-7.22901,-8.087285,-11.14164,-12.145182,-7.55312,1.62679,10.431097,14.151363,12.212769,8.377708,7.182125,9.672305,12.234293,9.860418,1.178474,-9.528414,-15.653389,-13.975277,-6.99023,0.493673,6.424543,12.12447,17.766731,18.905161,9.818313,-8.87428,-27.40877,-33.917562,-25.173664,-9.575586,1.357086,4.026738,4.46286,9.430722,17.652297,21.21783,15.02818,2.933711,-6.300163,-7.988014,-5.219955,-4.194622,-7.75073,-14.082406,-19.891511,-22.427198,-18.743593,-6.195802,13.52273,31.641133,37.235286,27.569085,12.786162,7.513009,16.165746,27.391725,24.689354,3.02923,-25.511381,-42.643171,-39.897026,-24.317574,-10.161087,-6.458898,-11.719481,-17.776153,-16.832977,-6.103296,11.094476,26.996964,33.582813,27.887271,14.375917,1.274666,-6.306078,-9.395143,-11.268132,-11.976301,-8.666717,-1.222221,5.108476,5.144819,1.057548,1.000978,8.704705,16.479656,12.254765,-5.423401,-22.236961,-21.2521,-1.444907,19.434599,22.274977,5.940319,-12.496686,-16.405607,-6.168401,3.842769,2.611852,-6.309055,-11.131495,-6.211321,2.780777,7.298043,6.096896,4.961977,7.859982,11.48238,9.664977,1.485684,-7.06436,-9.43745,-5.138898,0.454254,1.739647,-2.527319,-9.344006,-14.361779,-14.377607,-8.700428,0.125351,7.134291,8.304904,4.385208,0.83456,2.67768,9.098237,13.920918,11.989784,4.585109
6212,1.313404,16.344901,29.661416,30.015243,13.335291,-12.34463,-31.305774,-31.358269,-13.032786,11.037011,26.177579,26.543163,17.53337,8.470151,3.306877,-1.550006,-10.923406,-23.468936,-31.465949,-28.194962,-15.074472,-0.837334,6.658333,7.612616,8.999334,16.043212,25.257827,26.556136,12.997294,-11.068918,-31.675037,-35.949864,-22.609476,-2.95243,8.460299,5.232721,-6.902146,-16.007949,-13.628621,-0.008251,17.980646,32.397327,38.0727,33.330364,19.69884,1.986927,-12.717007,-18.579007,-15.073418,-7.342722,-1.641311,-0.085491,-0.130452,1.005656,2.491901,1.305311,-3.061333,-6.916705,-6.359683,-2.257433,0.189227,-2.716831,-8.694071,-11.704664,-8.218181,-0.251047,7.654011,12.801341,14.536894,11.410807,1.192255,-14.616417,-27.9279,-29.074926,-16.28892,1.229276,11.939832,13.808716,15.564177,24.846509,36.596508,36.258499,15.92653,-14.23629,-33.187041,-28.530851,-8.163861,7.973919,6.881158,-7.376074,-20.90964,-24.339735,-18.618548,-9.042321,2.200857,15.455771,27.828463,32.242104,24.492554,9.894215,0.01174,1.361538,8.210673,8.089396,-5.09924,-24.005366,-34.26748,-27.98471,-10.920166,3.085875,4.482198,-4.462767,-12.911174,-11.329348,1.052244,16.692748,26.294452,25.286616,15.52121,2.32685,-9.331858,-16.364426,-16.962304,-10.525942,0.705388,10.693903,12.565485,4.664189,-6.176806,-9.314388,-0.387458,12.905942,16.731886,4.666433,-14.369822,-23.0031,-11.702059,11.329787,26.965656,22.461497,2.537948,-16.005445,-19.908938,-9.837918,3.111693,9.047291,6.783879,1.624908,-1.491821,-1.534931,0.20886,2.542694,4.244957,3.193826,-2.099164,-9.577002,-13.866125,-11.201699,-4.208237,-0.31981,-4.229029,-12.180133,-14.97272,-7.330542,6.110481,14.87001,12.840727,4.170748,-1.09796,3.081013,13.323703,20.639295,18.894523,9.558843,-0.80489,-6.593888
6221,4.518931,-3.327545,-13.842311,-15.607571,-5.266877,8.782058,15.905009,14.225467,10.298661,9.406357,9.709768,7.105408,2.743041,1.938375,5.808168,7.932118,2.131946,-8.198123,-12.46227,-5.592657,4.647458,6.115481,-2.968023,-11.443738,-8.869658,1.06076,4.361681,-6.145781,-21.219946,-25.106742,-13.31321,2.827013,9.555509,5.30388,-0.473817,-0.872093,0.682861,-2.257559,-7.662762,-5.525308,9.435133,28.957032,38.034305,29.784969,11.18398,-5.885139,-16.204333,-21.903464,-24.063966,-18.576701,-2.650709,17.143445,27.639266,21.418375,4.622745,-9.314771,-13.022195,-10.580459,-9.952205,-12.694161,-13.15048,-6.753751,3.669582,10.948905,11.269333,7.006507,2.489765,-0.758368,-3.624735,-6.041624,-6.375257,-4.263343,-1.997899,-1.66799,-1.971763,0.141012,4.525893,6.630589,2.91791,-3.4003,-4.526741,2.936625,12.657849,14.332932,4.975128,-7.182409,-11.184965,-4.935277,3.152469,3.940143,-2.681798,-8.800781,-7.998524,-1.819552,3.46602,4.472558,3.227709,2.913737,3.734224,4.293207,5.265696,8.782787,13.607662,13.509878,3.343523,-13.155646,-24.190997,-20.755002,-6.458653,5.175397,4.050093,-6.620039,-14.42642,-10.968647,0.387483,9.721569,11.452313,8.374899,5.786685,4.461618,1.23516,-4.713427,-9.104623,-7.498863,-1.607126,1.688773,-1.672222,-7.314635,-6.438903,4.385716,18.474162,24.848165,18.706847,5.841468,-3.083914,-2.260626,4.755587,8.990063,3.866485,-9.884823,-25.1893,-33.559911,-30.175255,-16.278335,1.943681,17.004865,24.001911,22.387457,14.923274,5.280214,-3.594889,-9.664881,-11.564747,-8.941823,-2.991999,3.8354,9.013569,10.924491,8.959874,3.314954,-4.721232,-12.39346,-16.243451,-14.14477,-6.972086,1.796988,8.294639,10.378919,8.249637,3.841827,-0.125464,-1.312067,0.772617,3.977791,4.882444,1.926461
6222,5.965937,1.881727,-5.47084,-9.427737,-6.777098,-1.524734,-1.05459,-8.695282,-20.258298,-27.583837,-25.086664,-13.332251,2.204841,14.570423,18.234618,11.338535,-2.410011,-14.174571,-15.067989,-3.634715,11.345573,17.513352,10.365783,-1.861906,-5.925763,3.308789,18.215571,27.338352,27.775488,26.755705,30.718662,35.245508,28.628069,5.748056,-23.795351,-43.263049,-44.038796,-32.025042,-19.372931,-12.358158,-8.838693,-5.515525,-3.680036,-6.275857,-11.944686,-15.505759,-14.437947,-11.753528,-10.521087,-7.776863,2.264569,18.430911,29.82837,26.536078,12.297808,2.498186,7.317459,19.217048,20.812576,5.347147,-14.182741,-18.898003,-5.429997,10.046424,9.958967,-5.266111,-18.413142,-14.854691,2.496089,18.31784,21.911958,16.085455,10.023227,7.368818,3.892715,-4.626832,-15.544583,-21.420252,-17.371752,-5.294778,7.953005,14.951041,11.315306,-1.919718,-17.740909,-26.624965,-23.537381,-12.452068,-2.657747,0.236265,-1.341039,-2.143812,-1.713048,-3.812383,-8.358138,-8.019395,3.263662,19.49979,25.596354,14.401107,-1.733974,-1.814563,19.480439,41.984304,39.181896,7.516667,-27.060104,-34.51297,-11.47206,16.032076,20.446848,0.491793,-20.354673,-20.735369,-3.15762,11.485113,7.681253,-9.497526,-22.080085,-18.577989,-3.964852,7.726602,7.725907,-0.998566,-9.104593,-10.293034,-5.428598,0.754104,5.284648,8.860605,12.669444,14.396325,8.985833,-5.176687,-21.012975,-26.010526,-13.50909,8.647802,22.79331,17.216959,-2.217476,-17.336257,-15.177988,0.285252,14.061479,16.207589,10.260806,6.368268,9.142016,14.428622,16.389601,13.9379,8.857412,0.70922,-12.251021,-26.843765,-33.636725,-25.520064,-7.207367,7.03087,6.937346,-3.595137,-11.483228,-8.707683,0.498034,6.721112,6.784063,5.657488,8.114985,12.021261,11.693872,5.973635,-0.065476,-1.700661,-0.307512,-0.757596
6301,-1.08673,5.68021,10.386395,7.910115,-0.721314,-8.09113,-6.942225,3.053543,15.362952,22.890446,23.195901,17.623004,7.411137,-6.824146,-21.567344,-29.093985,-22.921463,-5.50073,11.209509,14.993207,3.985362,-12.182862,-21.700526,-20.446734,-12.866613,-4.889904,1.952981,9.232162,16.577432,20.274595,17.353068,9.733085,2.974962,0.86885,2.030192,2.176608,-0.721565,-4.159774,-4.010543,0.59658,5.549882,5.114445,-2.611222,-13.296496,-19.681094,-17.94904,-11.137516,-5.807096,-4.931888,-4.593212,1.275235,12.803254,22.232978,21.484026,11.404082,1.715443,0.656028,5.707769,6.518884,-2.712114,-15.616883,-19.986731,-10.999469,3.828641,13.236608,13.706041,10.586903,9.035776,7.248036,0.412719,-10.725495,-18.77187,-17.968746,-11.100226,-5.848743,-5.248965,-4.684993,0.742205,8.452982,10.927058,5.639801,-0.693045,0.204,7.746646,12.583214,7.556035,-3.781676,-11.495163,-10.97414,-7.631551,-9.174466,-15.32732,-17.574819,-8.92388,8.085465,23.921477,31.174171,29.734428,23.887351,16.814328,9.07243,0.832474,-6.758768,-12.735379,-17.122636,-19.540581,-18.162745,-11.914803,-3.740399,0.28941,-3.209277,-10.388204,-13.012065,-6.622869,4.671697,12.139011,10.841841,3.694433,-2.354167,-3.121107,-0.083681,2.284594,1.011885,-3.018117,-5.835274,-3.244276,5.713612,16.8987,23.213318,20.279237,10.659382,1.462936,-3.087182,-5.793301,-11.650791,-19.256901,-19.823758,-7.187611,11.996871,21.411732,10.797874,-12.202656,-28.121216,-24.312586,-6.496332,8.707131,11.049254,4.6888,0.113569,1.69022,5.447362,7.093508,7.802508,10.278207,12.068385,7.164368,-4.875077,-14.733845,-11.810596,3.062367,16.106031,13.740884,-3.411398,-21.129988,-25.999792,-17.701319,-6.61597,-1.203854,-0.112326,3.251902,10.907582,17.378829,16.329433,8.089911,-0.647727,-3.886636
6302,-4.654102,1.382472,6.13069,4.423458,-2.95864,-9.03493,-6.980286,3.374264,15.688725,23.325289,24.439006,20.694182,12.497712,-1.938614,-21.47196,-37.424403,-37.551833,-17.505484,11.467459,28.660656,20.678379,-6.425542,-32.009943,-38.727688,-26.208208,-7.634218,5.787521,15.038706,27.521322,43.260455,50.552235,37.734589,8.466462,-17.679441,-22.094445,-4.621148,16.75413,23.561595,13.08448,-2.999122,-13.675944,-19.161661,-26.084098,-35.5753,-40.348267,-34.408088,-22.327286,-15.028584,-16.079908,-15.564203,-0.789808,27.202688,50.922886,52.578062,32.466103,9.241384,0.99276,7.176308,10.718404,-2.205621,-26.067703,-40.540425,-30.596113,-1.331393,26.76998,36.14638,25.782835,8.758131,-1.186634,-0.30107,5.331777,7.443391,2.382892,-7.469401,-16.39039,-19.029021,-13.517617,-3.042807,5.634379,7.022999,1.757191,-3.702849,-3.593162,0.409406,0.043928,-10.500084,-26.363373,-34.424298,-25.668257,-5.491605,9.52681,6.700037,-10.02132,-22.343259,-13.396449,17.279676,52.615423,70.96407,61.783332,32.145121,0.692853,-15.448816,-11.854468,0.996164,6.298152,-5.032254,-25.696513,-37.516527,-28.31639,-5.095291,10.852828,4.425301,-17.07432,-30.004153,-18.402317,8.595419,25.287378,16.007106,-8.315656,-21.768174,-10.992622,11.095168,20.070772,6.82107,-12.708824,-14.730744,7.454162,37.077054,51.089687,41.277284,18.076633,-3.501521,-18.168226,-30.246426,-42.559939,-49.254422,-41.120222,-17.066487,11.16471,26.523993,19.782287,-3.092755,-25.087123,-30.197573,-14.341956,12.438705,33.647892,38.141894,27.470341,13.508464,8.568689,15.866387,27.501975,30.926792,18.654831,-5.681694,-28.914315,-36.805292,-24.392773,-1.020721,15.051498,10.2652,-12.733947,-36.580097,-43.921559,-32.394271,-15.15727,-6.267026,-6.222265,-3.226266,11.432192,31.423267,40.759216,30.793563,9.816407,-5.366881
6401,2.628973,4.283887,2.740068,-0.199021,-1.360621,1.08602,6.657496,13.436259,19.005862,20.768218,16.786449,7.568027,-3.155625,-10.639861,-12.987873,-12.662912,-13.641943,-17.034088,-19.863701,-18.213276,-11.209858,-1.888594,5.26583,7.260028,3.941824,-2.026979,-6.03625,-3.748662,5.551832,17.232299,24.083431,22.152316,13.955109,5.370757,-0.393733,-4.688779,-9.158948,-11.423062,-7.310277,2.374611,9.672691,6.551163,-5.755688,-16.506723,-16.03665,-5.905777,3.045227,2.822666,-3.166958,-4.795465,2.586626,12.635193,15.209411,7.531229,-3.379233,-8.888885,-7.436608,-4.254066,-3.959145,-5.592628,-5.301474,-2.04515,1.238743,1.927223,1.334823,2.845471,7.089015,10.507132,9.325397,4.154743,-0.399785,-0.762711,1.81765,3.090632,1.015412,-1.856786,-1.778659,0.946867,1.403119,-4.296428,-13.102983,-16.268269,-7.99634,6.963928,15.754395,9.133806,-8.705943,-22.926506,-21.76007,-7.68193,5.554171,7.11484,-0.252938,-4.055327,4.192277,20.106115,31.287181,29.723473,18.412901,6.531222,0.024429,-2.203049,-4.322971,-8.142966,-12.12276,-14.156072,-13.742955,-11.784431,-9.773694,-9.542678,-12.257756,-16.208176,-16.336692,-8.278982,5.956457,17.661823,18.924432,10.901769,3.164398,3.61123,9.743205,11.507655,2.997838,-10.175432,-16.336188,-9.847685,3.717177,14.49512,18.537448,19.533796,21.209791,20.750257,11.83877,-6.134721,-23.933419,-29.285723,-18.454059,-0.91831,7.911646,-0.313766,-19.601884,-34.324345,-31.947932,-13.146828,9.172551,21.000286,18.572092,9.667373,4.188588,4.160241,3.807009,-0.972614,-5.556102,-1.369232,12.435174,24.872936,23.328046,7.607242,-8.616017,-11.754517,-2.386438,6.458868,4.465698,-5.246359,-11.790714,-10.435126,-7.162156,-8.861791,-12.693541,-9.123728,4.692814,18.474474,18.701097,3.96157,-12.501203,-16.476849
6402,11.830755,19.410396,19.370837,16.524032,15.770702,15.896878,13.101855,8.808491,9.661512,18.078329,25.771513,20.662025,0.628881,-22.556439,-34.797024,-33.508066,-27.794071,-26.119558,-27.441573,-25.59719,-18.803046,-10.758899,-3.392948,6.226459,19.022156,27.642329,22.823637,6.675208,-5.581192,-1.421792,13.457315,20.627148,10.871635,-4.259282,-6.863492,4.321295,12.16398,4.1385,-9.290267,-6.406352,16.578026,36.124363,26.540134,-8.933702,-39.482837,-40.613321,-20.659446,-8.263692,-16.444918,-27.160421,-14.851161,20.147885,48.985898,45.508957,14.3836,-15.497829,-22.356531,-11.027647,-1.727306,-5.68672,-16.200823,-20.617767,-14.477363,-1.968944,12.35529,26.659231,37.475962,38.173901,25.471137,5.430327,-10.924692,-18.251061,-20.209804,-21.162849,-18.005071,-4.451111,16.809091,30.945545,24.06143,-0.842247,-24.054759,-27.244084,-10.940164,6.721452,8.044759,-8.197276,-27.760665,-35.87896,-30.545961,-22.293748,-22.139973,-29.35469,-30.160747,-9.380315,33.947062,80.931468,104.605389,91.308682,52.955581,17.485191,4.915585,11.197132,15.022657,0.035306,-29.788444,-55.323281,-60.582541,-45.726712,-24.868693,-13.934066,-19.556101,-35.127246,-44.678667,-33.462069,-0.816541,34.975033,48.738957,31.18778,0.564738,-12.931509,2.031957,24.583298,23.658266,-5.981807,-34.321237,-26.81951,16.992507,60.693143,68.396991,40.916537,10.356082,0.882921,2.321231,-12.835984,-50.332546,-80.685107,-69.02422,-15.17086,41.423594,57.944721,27.062022,-20.576219,-48.194009,-43.16284,-18.113984,9.514056,32.275362,48.936121,54.601918,42.052084,13.216047,-16.013958,-27.399094,-17.592585,-1.658905,2.273946,-8.486922,-19.236164,-14.66913,3.377111,16.318298,7.554068,-19.600185,-43.574261,-44.678789,-23.510176,0.944468,11.099015,7.574683,5.780031,16.962783,34.932589,42.773647,31.488743,9.712043,-5.641644
7001,-0.119212,-3.085043,1.547616,12.023856,17.751074,10.111838,-7.037851,-19.723705,-17.525451,-4.023997,7.169754,6.169297,-4.372887,-13.613036,-13.747781,-6.00232,2.967733,8.03484,8.343673,5.338708,0.747815,-3.180401,-3.645157,0.379266,5.919209,7.894958,4.402031,-0.528651,-0.808346,4.700184,9.995651,7.84247,-2.057281,-11.633023,-11.999525,-2.55582,7.925669,9.77062,2.033479,-6.627627,-6.973675,1.05089,8.102594,5.369467,-5.632613,-14.129758,-11.496954,-0.952293,5.463031,0.078683,-11.322186,-15.174548,-5.086925,10.364799,16.257584,7.408862,-5.835177,-8.774609,1.76699,14.392682,15.952305,5.606261,-5.265097,-6.241729,1.284159,7.186951,4.780271,-2.299904,-5.432896,-1.179261,5.460292,7.227424,2.217121,-5.120576,-9.100232,-7.63067,-2.730316,1.766526,2.37433,-2.46431,-10.828003,-17.235119,-16.043298,-6.629525,5.029877,11.284737,9.931438,5.91208,5.567429,9.878101,14.191379,14.091046,9.928698,4.880082,-0.014529,-6.678934,-15.493695,-21.942361,-20.011439,-9.190932,3.520494,9.905105,8.447444,4.892638,4.924699,7.643467,7.368906,1.271598,-6.48781,-9.046294,-4.452857,2.19141,4.241652,0.157729,-5.854548,-8.938714,-7.968195,-4.76839,-0.577694,4.948562,11.110275,14.284635,10.614208,1.012921,-7.705043,-8.229123,0.090521,9.870402,12.129146,4.47356,-6.946593,-13.394413,-11.305989,-4.508186,0.404225,0.263209,-2.741487,-4.210255,-1.857134,2.927551,6.796386,7.265775,4.455891,0.899793,-0.418425,1.228366,2.987383,0.524156,-7.261189,-15.367051,-15.894999,-5.753664,8.672494,15.981269,10.32064,-2.394412,-9.692407,-4.479834,8.466654,17.968554,17.563127,10.363473,3.537425,0.01654,-2.951264,-8.088186,-13.513443,-15.161468,-12.417378,-9.079209,-8.240053,-7.985431,-3.912536,4.495336,11.93721,12.722589
7002,-2.305977,-5.888216,-3.380772,2.585618,5.139327,0.675201,-7.242004,-11.762399,-9.663368,-3.762953,0.780814,1.28758,-1.240172,-4.056694,-4.590643,-1.363957,4.876622,10.265498,9.794397,2.304402,-6.550715,-8.434318,-0.947648,8.708427,10.631178,3.261119,-4.009997,-0.806376,12.043965,21.987091,17.303836,-0.490143,-17.691002,-21.587634,-11.828098,1.010305,6.577287,3.479253,-2.040618,-3.984133,-2.272776,-1.617546,-6.016681,-14.213418,-19.684254,-15.414311,-0.494677,16.822778,23.949328,14.63686,-3.811814,-15.436518,-10.064338,6.511963,18.017227,14.227004,1.242207,-5.806271,0.366667,11.593664,14.191986,4.625162,-7.128451,-9.718954,-3.271109,1.903345,-1.715376,-10.084465,-12.976508,-6.295765,3.341296,6.314704,0.252044,-8.48661,-12.124009,-8.326143,-0.214489,7.762633,12.231787,10.73469,2.511249,-9.033401,-16.384939,-13.287931,-1.07853,11.527427,16.333625,13.379095,10.111251,12.892121,20.039285,23.519596,16.848514,0.843203,-17.598357,-30.990094,-35.430889,-31.157574,-21.094532,-9.279962,0.654801,6.947828,10.006571,10.925095,9.81882,6.196738,0.96494,-2.946387,-2.92447,0.516807,4.175905,5.698423,5.892629,6.834327,8.290906,7.465644,2.815977,-2.982092,-5.277469,-2.656478,1.312413,2.250311,0.073967,-1.286524,0.825334,4.187982,4.275213,-0.370318,-6.727464,-11.222306,-13.413499,-14.597245,-13.866251,-8.062235,3.22163,14.175104,16.854704,9.53847,-0.450416,-3.88435,0.601918,5.361577,2.941584,-4.815737,-8.527306,-2.198187,9.153393,14.12792,6.932474,-6.428889,-14.331971,-11.077992,-1.569311,4.897954,4.094407,-0.312167,-2.108192,0.925944,5.981437,9.215834,9.317207,7.261043,4.050628,-0.124845,-4.808797,-8.578146,-10.097126,-9.466788,-7.871522,-5.946059,-3.16621,0.803736,4.677144,6.255001,4.7554,1.91809
